isogroupSym_43037_c0_g1	Thiamin pyrophosphokinase 1 OS=Mus musculus OX=10090 GN=Tpk1 PE=1 SV=1 E(blastx)=1e-13
isogroupSym_204931_c0_g1	Calpain-9 OS=Rattus norvegicus OX=10116 GN=Capn9 PE=2 SV=2 E(blastx)=2e-24
isogroupSym_76374_c0_g1	Enoyl-CoA hydratase AFT3-1 OS=Alternaria alternata OX=5599 GN=AFT3-1 PE=3 SV=1 E(blastx)=5e-05
isogroupSym_60378_c0_g1	1-acyl-sn-glycerol-3-phosphate acyltransferase 1, chloroplastic OS=Brassica napus OX=3708 GN=LPAT1 PE=2 SV=1 E(blastx)=7e-51
isogroupSym_180394_c0_g1	Histone deacetylase 6 OS=Caenorhabditis elegans OX=6239 GN=hda-6 PE=3 SV=2 E(blastx)=9e-17
isogroupSym_20526_c0_g1	Egl nine homolog 1 (Fragment) OS=Rattus norvegicus OX=10116 GN=Egln1 PE=2 SV=2 E(blastx)=1e-22
isogroupSym_137677_c2_g1	Ribosomal large subunit pseudouridine synthase D OS=Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410 GN=rluD PE=3 SV=1 E(blastx)=3e-23
isogroupSym_65348_c0_g1	Poly [ADP-ribose] polymerase OS=Sarcophaga peregrina OX=7386 PE=1 SV=1 E(blastx)=3e-08
isogroupSym_826_c0_g2	Giant hemoglobin AIII chain OS=Lamellibrachia sp. OX=6424 PE=1 SV=1 E(blastx)=8e-07
isogroupSym_237186_c0_g1	Protein FAM151A OS=Rattus norvegicus OX=10116 GN=Fam151a PE=2 SV=1 E(blastx)=3e-07
isogroupSym_176928_c0_g1	Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4 E(blastx)=1e-10
isogroupSym_175185_c0_g1	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4 OS=Rattus norvegicus OX=10116 GN=Hcn4 PE=1 SV=1 E(blastx)=2e-16
isogroupSym_69395_c0_g1	Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3 E(blastx)=7e-11
isogroupSym_278456_c0_g1	Putative RING-H2 finger protein ATL61 OS=Arabidopsis thaliana OX=3702 GN=ATL61 PE=3 SV=1 E(blastx)=5e-07
isogroupSym_244964_c0_g1	Polyubiquitin (Fragment) OS=Xenopus laevis OX=8355 PE=1 SV=2 E(blastx)=1e-06
isogroupSym_206245_c0_g1	Hippocampus abundant transcript 1 protein OS=Homo sapiens OX=9606 GN=MFSD14A PE=1 SV=2 E(blastx)=5e-05
isogroupSym_185122_c0_g1	Caltractin ICL1f OS=Paramecium tetraurelia OX=5888 GN=Icl1f PE=3 SV=1 E(blastx)=5e-42
isogroupSym_89773_c0_g1	ATPase 10, plasma membrane-type OS=Arabidopsis thaliana OX=3702 GN=AHA10 PE=2 SV=2 E(blastx)=1e-08
isogroupSym_45859_c0_g1	Probable nicotinate-nucleotide adenylyltransferase OS=Agrobacterium fabrum (strain C58 / ATCC 33970) OX=176299 GN=nadD PE=3 SV=2 E(blastx)=3e-07
isogroupSym_150226_c0_g3	Phosphatidylinositol 4-phosphate 5-kinase 5 OS=Arabidopsis thaliana OX=3702 GN=PIP5K5 PE=2 SV=1 E(blastx)=2e-27
isogroupSym_80329_c0_g1	Protein TIC 20-v, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=TIC20-V PE=2 SV=1 E(blastx)=3e-08
isogroupSym_206335_c0_g1	U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1 E(blastx)=1e-50
isogroupSym_76123_c0_g1	Serine/arginine-rich splicing factor 2 OS=Pan troglodytes OX=9598 GN=SRSF2 PE=2 SV=3 E(blastx)=7e-21
isogroupSym_274135_c0_g1	PAS domain-containing serine/threonine-protein kinase OS=Mus musculus OX=10090 GN=Pask PE=1 SV=3 E(blastx)=3e-10
isogroupSym_95322_c0_g1	Replication factor C subunit 1 OS=Drosophila melanogaster OX=7227 GN=Gnf1 PE=1 SV=2 E(blastx)=5e-72
isogroupSym_104706_c4_g4	Dynein beta chain, ciliary OS=Heliocidaris crassispina OX=1043166 PE=1 SV=1 E(blastx)=3e-180
isogroupSym_13016_c0_g1	Serine/threonine-protein kinase sepA OS=Dictyostelium discoideum OX=44689 GN=sepA PE=2 SV=1 E(blastx)=1e-25
isogroupSym_273208_c0_g1	Ubiquitin-conjugating enzyme variant MMS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMS2 PE=1 SV=1 E(blastx)=2e-45
isogroupSym_211792_c0_g1	BCL-6 corepressor OS=Mus musculus OX=10090 GN=Bcor PE=1 SV=2 E(blastx)=7e-05
isogroupSym_245407_c0_g1	Polyamine aminopropyltransferase OS=Vibrio vulnificus (strain CMCP6) OX=216895 GN=speE PE=3 SV=1 E(blastx)=2e-07
isogroupSym_82748_c0_g1	Kinesin-related protein 1 OS=Dictyostelium discoideum OX=44689 GN=kif1 PE=1 SV=1 E(blastx)=3e-31
isogroupSym_65893_c0_g1	CBL-interacting serine/threonine-protein kinase 24 OS=Arabidopsis thaliana OX=3702 GN=CIPK24 PE=1 SV=1 E(blastx)=5e-20
isogroupSym_89720_c0_g1	Centrin-2 OS=Bos taurus OX=9913 GN=CETN2 PE=2 SV=1 E(blastx)=1e-05
isogroupSym_87440_c0_g1	1-aminocyclopropane-1-carboxylate oxidase homolog OS=Solanum lycopersicum OX=4081 GN=ACO3 PE=2 SV=1 E(blastx)=6e-06
isogroupSym_51293_c0_g1	Probable protein phosphatase 2C 61 OS=Arabidopsis thaliana OX=3702 GN=At4g32950 PE=3 SV=1 E(blastx)=2e-12
isogroupSym_26298_c0_g1	Sodium channel protein 60E OS=Drosophila melanogaster OX=7227 GN=NaCP60E PE=2 SV=6 E(blastx)=3e-08
isogroupSym_66111_c0_g1	Sugar transporter SWEET1 OS=Caenorhabditis briggsae OX=6238 GN=swt-1 PE=3 SV=1 E(blastx)=9e-10
isogroupSym_58222_c0_g1	Probable C-terminal domain small phosphatase OS=Dictyostelium discoideum OX=44689 GN=fcpA PE=3 SV=1 E(blastx)=4e-32
isogroupSym_176125_c0_g1	Ecdysteroid UDP-glucosyltransferase OS=Lacanobia oleracea granulosis virus OX=52412 GN=EGT PE=3 SV=1 E(blastx)=3e-05
isogroupSym_84973_c0_g1	Proline-rich receptor-like protein kinase PERK9 OS=Arabidopsis thaliana OX=3702 GN=PERK9 PE=1 SV=1 E(blastx)=3e-26
isogroupSym_4580_c0_g1	Kinesin-like protein KIN-14E OS=Arabidopsis thaliana OX=3702 GN=KIN14E PE=1 SV=1 E(blastx)=5e-63
isogroupSym_56509_c0_g1	mRNA decay activator protein ZFP36L1 OS=Mus musculus OX=10090 GN=Zfp36l1 PE=1 SV=1 E(blastx)=2e-05
isogroupSym_130292_c1_g4	Polycystin-2 OS=Oryzias latipes OX=8090 GN=pkd2 PE=1 SV=2 E(blastx)=2e-26
isogroupSym_276210_c0_g1	AMMECR1-like protein OS=Mus musculus OX=10090 GN=Ammecr1l PE=1 SV=1 E(blastx)=7e-43
isogroupSym_57713_c0_g1	Voltage-dependent L-type calcium channel subunit alpha-1S OS=Rattus norvegicus OX=10116 GN=Cacna1s PE=1 SV=2 E(blastx)=1e-06
isogroupSym_58343_c0_g1	Pre-mRNA-splicing factor prp46 OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=prp46 PE=3 SV=1 E(blastx)=4e-14
isogroupSym_179289_c0_g1	Thiamine-phosphate synthase OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) OX=272562 GN=thiE PE=3 SV=1 E(blastx)=7e-36
isogroupSym_317207_c0_g1	Putative ubiquitin carboxyl-terminal hydrolase 11 OS=Arabidopsis thaliana OX=3702 GN=UBP11 PE=3 SV=2 E(blastx)=3e-13
isogroupSym_50100_c0_g1	Calcium-transporting ATPase 1 OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=yoaB PE=1 SV=1 E(blastx)=6e-19
isogroupSym_55940_c0_g1	Alpha/beta hydrolase domain-containing protein aho-3 OS=Caenorhabditis elegans OX=6239 GN=aho-3 PE=1 SV=2 E(blastx)=4e-15
isogroupSym_82754_c0_g1	Alpha-glucan water dikinase, chloroplastic OS=Solanum tuberosum OX=4113 GN=R1 PE=1 SV=2 E(blastx)=1e-35
isogroupSym_74282_c0_g1	Sodium/hydrogen exchanger 4 OS=Arabidopsis thaliana OX=3702 GN=NHX4 PE=2 SV=2 E(blastx)=6e-35
isogroupSym_275443_c0_g1	Photosystem II stability/assembly factor HCF136, chloroplastic OS=Guillardia theta OX=55529 GN=hcf136 PE=3 SV=1 E(blastx)=3e-96
isogroupSym_58906_c0_g1	Putative UDP-glucuronate:xylan alpha-glucuronosyltransferase 3 OS=Arabidopsis thaliana OX=3702 GN=GUX3 PE=2 SV=1 E(blastx)=1e-10
isogroupSym_20826_c0_g2	Exonuclease 3'-5' domain-containing protein 2 OS=Mus musculus OX=10090 GN=Exd2 PE=1 SV=2 E(blastx)=6e-28
isogroupSym_16805_c0_g1	Protein NLRC3 OS=Mus musculus OX=10090 GN=Nlrc3 PE=1 SV=2 E(blastx)=6e-27
isogroupSym_308611_c0_g1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 OS=Danio rerio OX=7955 GN=smarcal1 PE=2 SV=1 E(blastx)=4e-94
isogroupSym_175443_c0_g1	Protein tas OS=Shigella flexneri OX=623 GN=tas PE=3 SV=1 E(blastx)=5e-51
isogroupSym_173827_c0_g1	Calpain-15 OS=Homo sapiens OX=9606 GN=CAPN15 PE=1 SV=1 E(blastx)=4e-18
isogroupSym_156193_c0_g1	Ankyrin repeat and protein kinase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ankk1 PE=2 SV=1 E(blastx)=2e-11
isogroupSym_114082_c3_g9	Polyadenylate-binding protein-interacting protein 4 OS=Arabidopsis thaliana OX=3702 GN=CID4 PE=2 SV=1 E(blastx)=1e-18
isogroupSym_68248_c0_g1	Photosystem I reaction center subunit IV B, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PSAE2 PE=2 SV=1 E(blastx)=6e-19
isogroupSym_34099_c0_g1	Extended synaptotagmin-3 OS=Xenopus tropicalis OX=8364 GN=esyt3 PE=2 SV=1 E(blastx)=1e-34
isogroupSym_82774_c0_g2	Putative tyrosine phosphatase 067L OS=Invertebrate iridescent virus 3 OX=345201 GN=IIV3-067L PE=3 SV=1 E(blastx)=1e-05
isogroupSym_89534_c0_g1	Probable thiol methyltransferase 2 OS=Arabidopsis thaliana OX=3702 GN=HOL3 PE=1 SV=1 E(blastx)=7e-21
isogroupSym_141362_c0_g2	Putative ammonium transporter sll0108 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) OX=1111708 GN=sll0108 PE=3 SV=1 E(blastx)=5e-37
isogroupSym_159926_c0_g1	Dynein heavy chain 1, axonemal OS=Homo sapiens OX=9606 GN=DNAH1 PE=1 SV=5 E(blastx)=1e-69
isogroupSym_155082_c0_g1	Tudor domain-containing protein 3 OS=Xenopus tropicalis OX=8364 GN=tdrd3 PE=2 SV=2 E(blastx)=2e-13
isogroupSym_126326_c0_g2	Kinesin-like protein KIN-8B OS=Oryza sativa subsp. japonica OX=39947 GN=KIN8B PE=2 SV=1 E(blastx)=4e-116
isogroupSym_281231_c0_g1	Pentatricopeptide repeat-containing protein CRP1, chloroplastic OS=Zea mays OX=4577 GN=CRP1 PE=1 SV=1 E(blastx)=1e-11
isogroupSym_45505_c0_g2	Ankyrin repeat and protein kinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKK1 PE=2 SV=1 E(blastx)=1e-10
isogroupSym_143943_c0_g1	Eukaryotic peptide chain release factor subunit 1 OS=Polyandrocarpa misakiensis OX=7723 GN=ERF1 PE=2 SV=1 E(blastx)=3e-117
isogroupSym_37593_c0_g1	Plastid 30S ribosomal protein S12 OS=Prototheca wickerhamii OX=3111 GN=rps12 PE=3 SV=1 E(blastx)=9e-32
isogroupSym_296522_c0_g1	Protein O-mannosyl-transferase TMTC2 OS=Drosophila melanogaster OX=7227 GN=CG4341 PE=2 SV=1 E(blastx)=5e-14
isogroupSym_154890_c3_g1	Inner membrane ALBINO3-like protein 2, chloroplastic OS=Chlamydomonas reinhardtii OX=3055 GN=ALB3.2 PE=2 SV=1 E(blastx)=1e-48
isogroupSym_32608_c0_g1	Protein unc-45 homolog B OS=Xenopus tropicalis OX=8364 GN=unc45b PE=1 SV=1 E(blastx)=2e-12
isogroupSym_34014_c0_g1	Far upstream element-binding protein 2 OS=Mus musculus OX=10090 GN=Khsrp PE=1 SV=2 E(blastx)=5e-13
isogroupSym_107254_c2_g3	Oxidoreductase ptaL OS=Pestalotiopsis fici (strain W106-1 / CGMCC3.15140) OX=1229662 GN=ptaL PE=2 SV=1 E(blastx)=9e-10
isogroupSym_173301_c0_g1	Sodium/potassium-transporting ATPase subunit alpha-B OS=Artemia franciscana OX=6661 PE=2 SV=1 E(blastx)=7e-29
isogroupSym_39856_c0_g1	Dual specificity protein phosphatase 13 isoform A OS=Homo sapiens OX=9606 GN=DUSP13 PE=1 SV=1 E(blastx)=4e-14
isogroupSym_1168_c0_g1	Transmembrane protein 222 OS=Homo sapiens OX=9606 GN=TMEM222 PE=1 SV=2 E(blastx)=3e-26
isogroupSym_241478_c0_g1	Kelch-like protein 5 OS=Homo sapiens OX=9606 GN=KLHL5 PE=2 SV=3 E(blastx)=3e-18
isogroupSym_101087_c1_g4	Hyaluronan mediated motility receptor OS=Mus musculus OX=10090 GN=Hmmr PE=1 SV=4 E(blastx)=5e-05
isogroupSym_30458_c0_g1	Alpha-protein kinase vwkA OS=Dictyostelium discoideum OX=44689 GN=vwkA PE=1 SV=1 E(blastx)=2e-20
isogroupSym_56608_c0_g2	Probable palmitoyltransferase ZDHHC8 OS=Mus musculus OX=10090 GN=Zdhhc8 PE=1 SV=1 E(blastx)=2e-09
isogroupSym_95426_c0_g1	Adenine/guanine permease AZG1 OS=Arabidopsis thaliana OX=3702 GN=AZG1 PE=2 SV=1 E(blastx)=7e-73
isogroupSym_109549_c6_g2	Potassium voltage-gated channel subfamily H member 1 OS=Rattus norvegicus OX=10116 GN=Kcnh1 PE=1 SV=1 E(blastx)=3e-06
isogroupSym_101880_c0_g1	Flavodoxin OS=Chondrus crispus OX=2769 PE=1 SV=1 E(blastx)=3e-43
isogroupSym_241512_c0_g1	Dynein heavy chain, cytoplasmic OS=Caenorhabditis elegans OX=6239 GN=dhc-1 PE=1 SV=1 E(blastx)=2e-33
isogroupSym_45013_c0_g1	Solanesyl-diphosphate synthase 2, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=SPS2 PE=1 SV=2 E(blastx)=5e-70
isogroupSym_56173_c0_g1	Cytochrome b5 reductase 4 OS=Danio rerio OX=7955 GN=cyb5r4 PE=2 SV=1 E(blastx)=2e-17
isogroupSym_37781_c0_g1	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3 OS=Bos taurus OX=9913 GN=ALKBH3 PE=2 SV=1 E(blastx)=4e-14
isogroupSym_76347_c0_g1	DNA ligase 4 OS=Dictyostelium discoideum OX=44689 GN=lig4 PE=3 SV=1 E(blastx)=6e-81
isogroupSym_33715_c0_g1	Probable alpha-ketoglutarate-dependent hypophosphite dioxygenase OS=Pseudomonas stutzeri OX=316 GN=htxA PE=3 SV=1 E(blastx)=6e-13
isogroupSym_35290_c0_g1	Probable FAD-linked sulfhydryl oxidase R596 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R596 PE=1 SV=1 E(blastx)=1e-10
isogroupSym_127566_c0_g2	rRNA biogenesis protein RRP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRP5 PE=1 SV=1 E(blastx)=3e-61
isogroupSym_16282_c0_g1	Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Persephonella marina (strain DSM 14350 / EX-H1) OX=123214 GN=gatA PE=3 SV=1 E(blastx)=2e-40
isogroupSym_60107_c0_g1	Kelch-like protein 31 OS=Mus musculus OX=10090 GN=Klhl31 PE=1 SV=1 E(blastx)=3e-10
isogroupSym_130975_c2_g1	Dynein regulatory complex protein 8 OS=Mus musculus OX=10090 GN=Efcab2 PE=1 SV=1 E(blastx)=6e-20
isogroupSym_61909_c0_g1	Putative fucosyltransferase R654 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R654 PE=3 SV=1 E(blastx)=2e-11
isogroupSym_23968_c0_g1	CUGBP Elav-like family member 1 OS=Danio rerio OX=7955 GN=celf1 PE=1 SV=1 E(blastx)=1e-09
isogroupSym_74273_c0_g1	ATP-dependent RNA helicase DED1 OS=Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65) OX=284593 GN=DED1 PE=3 SV=1 E(blastx)=7e-133
isogroupSym_58899_c0_g1	Calcium-dependent protein kinase 2 OS=Oryza sativa subsp. japonica OX=39947 GN=CPK2 PE=2 SV=1 E(blastx)=6e-60
isogroupSym_209749_c0_g1	Probable 2-oxoglutarate-dependent dioxygenase At3g50210 OS=Arabidopsis thaliana OX=3702 GN=At3g50210 PE=2 SV=1 E(blastx)=7e-24
isogroupSym_275432_c0_g1	Protein Rf1, mitochondrial OS=Oryza sativa subsp. indica OX=39946 GN=Rf1 PE=2 SV=1 E(blastx)=7e-34
isogroupSym_158514_c0_g1	3-hydroxyacyl-CoA dehydrogenase type-2 OS=Drosophila melanogaster OX=7227 GN=scu PE=1 SV=1 E(blastx)=1e-57
isogroupSym_158536_c0_g1	Ankyrin-1 OS=Homo sapiens OX=9606 GN=ANK1 PE=1 SV=3 E(blastx)=1e-21
isogroupSym_58559_c0_g1	Outer membrane protein MIP OS=Legionella longbeachae OX=450 GN=mip PE=3 SV=1 E(blastx)=9e-17
isogroupSym_176687_c0_g1	Phenazine biosynthesis-like domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pbld1 PE=1 SV=2 E(blastx)=3e-29
isogroupSym_311017_c0_g1	Omega-amidase NIT2 OS=Mus musculus OX=10090 GN=Nit2 PE=1 SV=1 E(blastx)=5e-21
isogroupSym_184862_c0_g1	Protein lifeguard 3 OS=Homo sapiens OX=9606 GN=TMBIM1 PE=1 SV=2 E(blastx)=2e-18
isogroupSym_84602_c0_g1	Ribosomal large subunit pseudouridine synthase D OS=Borrelia burgdorferi (strain ATCC 35210 / B31 / CIP 102532 / DSM 4680) OX=224326 GN=rluD PE=3 SV=2 E(blastx)=6e-21
isogroupSym_77073_c0_g1	cAMP-specific 3',5'-cyclic phosphodiesterase 4D OS=Homo sapiens OX=9606 GN=PDE4D PE=1 SV=2 E(blastx)=2e-37
isogroupSym_75162_c0_g1	Calcium-binding protein CML37 OS=Arabidopsis thaliana OX=3702 GN=CML37 PE=2 SV=1 E(blastx)=2e-08
isogroupSym_280742_c0_g1	Myosin regulatory light chain OS=Physarum polycephalum OX=5791 PE=1 SV=1 E(blastx)=8e-10
isogroupSym_150942_c4_g2	DnaJ homolog subfamily C member 5 OS=Tetronarce californica OX=7787 GN=dnajc5 PE=1 SV=1 E(blastx)=1e-12
isogroupSym_143009_c0_g4	Ankyrin-2 OS=Mus musculus OX=10090 GN=Ank2 PE=1 SV=2 E(blastx)=3e-11
isogroupSym_57566_c0_g1	ADP-ribosylation factor 1 OS=Arabidopsis thaliana OX=3702 GN=ARF1 PE=1 SV=2 E(blastx)=1e-54
isogroupSym_58133_c0_g1	Ankyrin-2 OS=Homo sapiens OX=9606 GN=ANK2 PE=1 SV=4 E(blastx)=1e-105
isogroupSym_16230_c0_g1	DNA-directed RNA polymerases I, II, and III subunit RPABC2 OS=Bos taurus OX=9913 GN=POLR2F PE=1 SV=1 E(blastx)=5e-33
isogroupSym_152318_c0_g1	ERAD-associated E3 ubiquitin-protein ligase DOA10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSM4 PE=1 SV=1 E(blastx)=8e-07
isogroupSym_99492_c0_g1	High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A OS=Homo sapiens OX=9606 GN=PDE9A PE=1 SV=1 E(blastx)=9e-20
isogroupSym_84219_c0_g1	Poly [ADP-ribose] polymerase tankyrase-1 OS=Homo sapiens OX=9606 GN=TNKS PE=1 SV=2 E(blastx)=5e-13
isogroupSym_16762_c0_g1	Ultraviolet-B receptor UVR8 OS=Arabidopsis thaliana OX=3702 GN=UVR8 PE=1 SV=1 E(blastx)=1e-27
isogroupSym_22305_c0_g1	UDP-xylose and UDP-N-acetylglucosamine transporter OS=Danio rerio OX=7955 GN=slc35b4 PE=2 SV=1 E(blastx)=1e-45
isogroupSym_53207_c0_g1	Cell wall alpha-1,3-glucan synthase mok12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mok12 PE=3 SV=1 E(blastx)=3e-40
isogroupSym_37009_c0_g1	Pentatricopeptide repeat-containing protein At1g74850, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=PTAC2 PE=2 SV=1 E(blastx)=4e-13
isogroupSym_73179_c0_g1	Extracellular exo-alpha-L-arabinofuranosidase OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=abfB PE=1 SV=1 E(blastx)=9e-10
isogroupSym_79864_c0_g2	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1 OS=Oryctolagus cuniculus OX=9986 GN=HCN1 PE=2 SV=2 E(blastx)=3e-10
isogroupSym_84255_c0_g1	Protein disulfide-isomerase-like protein EhSep2 OS=Emiliania huxleyi OX=2903 GN=SEP2 PE=1 SV=2 E(blastx)=2e-36
isogroupSym_277118_c0_g1	Probable serine/threonine-protein kinase fhkE OS=Dictyostelium discoideum OX=44689 GN=fhkE PE=3 SV=1 E(blastx)=3e-38
isogroupSym_102764_c1_g1	ADP-ribosylation factor OS=Dugesia japonica OX=6161 PE=2 SV=3 E(blastx)=2e-89
isogroupSym_107597_c5_g1	Cysteine--tRNA ligase, cytoplasmic OS=Xenopus tropicalis OX=8364 GN=cars PE=2 SV=1 E(blastx)=9e-145
isogroupSym_204685_c0_g1	Calcium-dependent protein kinase 1 OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=CPK1 PE=1 SV=2 E(blastx)=5e-27
isogroupSym_77256_c0_g2	Multidrug resistance protein homolog 49 OS=Drosophila melanogaster OX=7227 GN=Mdr49 PE=2 SV=2 E(blastx)=3e-43
isogroupSym_141049_c1_g3	Probable sugar phosphate/phosphate translocator At3g10290 OS=Arabidopsis thaliana OX=3702 GN=At3g10290 PE=3 SV=1 E(blastx)=4e-05
isogroupSym_17323_c0_g1	Ankyrin repeat and protein kinase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKK1 PE=2 SV=1 E(blastx)=1e-06
isogroupSym_127397_c3_g2	ATP-dependent zinc metalloprotease FtsH OS=Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX=373903 GN=ftsH PE=3 SV=1 E(blastx)=8e-84
isogroupSym_73540_c0_g1	Muscle calcium channel subunit alpha-1 OS=Musca domestica OX=7370 PE=2 SV=1 E(blastx)=2e-05
isogroupSym_249516_c0_g1	Sulfate transporter 4.1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=SULTR4;1 PE=1 SV=1 E(blastx)=2e-26
isogroupSym_60099_c0_g1	Ubiquitin OS=Lupinus polyphyllus OX=3874 PE=3 SV=2 E(blastx)=3e-17
isogroupSym_60402_c0_g1	Polycystic kidney disease 2-like 1 protein OS=Mus musculus OX=10090 GN=Pkd2l1 PE=1 SV=1 E(blastx)=6e-05
isogroupSym_117396_c0_g2	Ribosomal RNA small subunit methyltransferase I OS=Escherichia coli (strain K12) OX=83333 GN=rsmI PE=1 SV=1 E(blastx)=1e-56
isogroupSym_113126_c1_g2	Protein lifeguard 1 OS=Bos taurus OX=9913 GN=GRINA PE=2 SV=1 E(blastx)=6e-24
isogroupSym_68407_c0_g1	1,3-beta-glucan synthase component GSC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSC2 PE=1 SV=2 E(blastx)=4e-76
isogroupSym_64358_c0_g1	Aspartate ammonia-lyase OS=Pseudomonas fluorescens OX=294 GN=aspA PE=3 SV=1 E(blastx)=5e-171
isogroupSym_161703_c0_g1	Probable L-ascorbate peroxidase 7, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=APX7 PE=2 SV=1 E(blastx)=8e-97
isogroupSym_145910_c2_g2	Serine/threonine-protein phosphatase PP1-beta OS=Caenorhabditis briggsae OX=6238 GN=gsp-2 PE=3 SV=1 E(blastx)=2e-167
isogroupSym_64325_c0_g1	AP2-like ethylene-responsive transcription factor PLT2 OS=Arabidopsis thaliana OX=3702 GN=PLT2 PE=2 SV=1 E(blastx)=4e-08
isogroupSym_14005_c0_g1	Coiled-coil domain-containing protein 189 OS=Mus musculus OX=10090 GN=Ccdc189 PE=1 SV=2 E(blastx)=3e-17
isogroupSym_52813_c0_g1	N-acylethanolamine-hydrolyzing acid amidase OS=Rattus norvegicus OX=10116 GN=Naaa PE=1 SV=1 E(blastx)=4e-35
isogroupSym_101851_c0_g1	Tubulin alpha chain OS=Oxytricha granulifera OX=5947 PE=3 SV=1 E(blastx)=2e-58
isogroupSym_32240_c0_g2	Two pore calcium channel protein 1 OS=Oryza sativa subsp. japonica OX=39947 GN=TPC1 PE=1 SV=2 E(blastx)=7e-08
isogroupSym_276327_c0_g1	Ankyrin repeat and death domain-containing protein 1B OS=Mus musculus OX=10090 GN=Ankdd1b PE=2 SV=3 E(blastx)=5e-09
isogroupSym_54391_c0_g1	RNA-binding protein Nova-2 OS=Homo sapiens OX=9606 GN=NOVA2 PE=1 SV=1 E(blastx)=1e-07
isogroupSym_64302_c0_g1	Protein DETOXIFICATION 6 OS=Arabidopsis thaliana OX=3702 GN=DTX6 PE=2 SV=1 E(blastx)=2e-34
isogroupSym_16464_c0_g1	tRNA-splicing endonuclease subunit SEN54 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEN54 PE=1 SV=1 E(blastx)=4e-05
isogroupSym_55299_c0_g1	Aldehyde dehydrogenase 22A1 OS=Arabidopsis thaliana OX=3702 GN=ALDH22A1 PE=2 SV=2 E(blastx)=2e-32
isogroupSym_173014_c0_g1	Cold shock-like protein CspA OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=cspA PE=3 SV=1 E(blastx)=5e-05
isogroupSym_285517_c0_g1	Cell wall alpha-1,3-glucan synthase ags1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ags1 PE=1 SV=3 E(blastx)=2e-23
isogroupSym_4490_c0_g1	Multidrug resistance ABC transporter ATP-binding and permease protein OS=Lactococcus lactis subsp. lactis (strain IL1403) OX=272623 GN=lmrA PE=1 SV=2 E(blastx)=4e-12
isogroupSym_85229_c0_g1	Calcium-dependent protein kinase 12 OS=Oryza sativa subsp. japonica OX=39947 GN=CPK12 PE=2 SV=2 E(blastx)=3e-05
isogroupSym_22387_c0_g1	3-methylitaconate isomerase OS=Eubacterium barkeri OX=1528 GN=mii PE=1 SV=1 E(blastx)=4e-54
isogroupSym_216312_c0_g1	MATH and LRR domain-containing protein PFE0570w OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PFE0570w PE=1 SV=1 E(blastx)=6e-10
